ctau,m,lam121,BrP,BrD,Br,Br_charged
0.002926888099126502,0.6538461538461539,7.017038286703826,0.024288711784441763,1.0,0.024288711784441763,0.0
0.002311223880829211,0.6538461538461539,7.896522868499725,0.030561012337766227,1.0,0.030561012337766227,0.0
0.0018250632229190552,0.6538461538461539,8.886238162743403,0.03838933834625361,1.0,0.03838933834625361,0.0
0.0014411653476238124,0.6538461538461539,10.0,0.048123379641264195,1.0,0.048123379641264195,0.0
12.756532152753607,0.6666666666666666,0.1,4.9999906746914265e-06,1.0,4.9999906746914265e-06,0.0
10.073224786697095,0.6666666666666666,0.11253355826007651,6.33188062452956e-06,1.0,6.33188062452956e-06,0.0
7.954344988769186,0.6666666666666666,0.12663801734674032,8.01855455887122e-06,1.0,8.01855455887122e-06,0.0
6.281166710775207,0.6666666666666666,0.14251026703029981,1.0154516823336172e-05,1.0,1.0154516823336172e-05,0.0
4.959937657249567,0.6666666666666666,0.160371874375133,1.2859443991907384e-05,1.0,1.2859443991907384e-05,0.0
3.916626113680414,0.6666666666666666,0.18047217668271703,1.6284889129263323e-05,1.0,1.6284889129263323e-05,0.0
3.0927727674040595,0.6666666666666666,0.20309176209047358,2.062277125941807e-05,1.0,2.062277125941807e-05,0.0
2.442215088487934,0.6666666666666666,0.22854638641349906,2.6116125176015053e-05,1.0,2.6116125176015053e-05,0.0
1.9285007296040053,0.6666666666666666,0.2571913809059345,3.30727130498544e-05,1.0,3.30727130498544e-05,0.0
1.522845011323644,0.6666666666666666,0.289426612471675,4.1882259109967846e-05,1.0,4.1882259109967846e-05,0.0
1.202518045709788,0.6666666666666666,0.3257020655659783,5.3038270829932654e-05,1.0,5.3038270829932654e-05,0.0
0.9495711247730938,0.6666666666666666,0.3665241237079628,6.716566567440611e-05,1.0,6.716566567440611e-05,0.0
0.7498310102037741,0.6666666666666666,0.41246263829013524,8.505574556428836e-05,1.0,8.505574556428836e-05,0.0
0.5921057719584354,0.6666666666666666,0.46415888336127786,0.00010771046940830512,1.0,0.00010771046940830512,0.0
0.4675576768840469,0.6666666666666666,0.5223345074266842,0.00013639848939715415,1.0,0.00013639848939715415,0.0
0.36920798878574845,0.6666666666666666,0.5878016072274912,0.00017272606685989124,1.0,0.00017272606685989124,0.0
0.2915459326679452,0.6666666666666666,0.6614740641230149,0.00021872680271727287,1.0,0.00021872680271727287,0.0
0.23021991245305098,0.6666666666666666,0.7443803013251689,0.0002769751485530563,1.0,0.0002769751485530563,0.0
0.18179368034695229,0.6666666666666666,0.8376776400682918,0.0003507299595730185,1.0,0.0003507299595730185,0.0
0.14355379542084376,0.6666666666666666,0.9426684551178852,0.0004441159743957785,1.0,0.0004441159743957785,0.0
0.1133575828400624,0.6666666666666666,1.0608183551394483,0.0005623531362437018,1.0,0.0005623531362437018,0.0
0.0895130745214405,0.6666666666666666,1.1937766417144364,0.0007120461979009049,1.0,0.0007120461979009049,0.0
0.07068420399882748,0.6666666666666666,1.3433993325989002,0.0009015501860922796,1.0,0.0009015501860922796,0.0
0.0558159433318441,0.6666666666666666,1.5117750706156623,0.0011414311605443589,1.0,0.0011414311605443589,0.0
0.04407518729467917,0.6666666666666666,1.7012542798525891,0.001445046418036506,1.0,0.001445046418036506,0.0
0.03480407244058431,0.6666666666666666,1.9144819761699576,0.001829273987967201,1.0,0.001829273987967201,0.0
0.02748311539439949,0.6666666666666666,2.1544346900318834,0.0023154280430475317,1.0,0.0023154280430475317,0.0
0.02170210492094925,0.6666666666666666,2.424462017082328,0.002930404739686199,1.0,0.002930404739686199,0.0
0.017137116780285618,0.6666666666666666,2.728333376486768,0.0037081119040325624,1.0,0.0037081119040325624,0.0
0.013532363455567568,0.6666666666666666,3.07029062975785,0.004691245536426339,1.0,0.004691245536426339,0.0
0.01068586174917394,0.6666666666666666,3.455107294592218,0.005933485527528911,1.0,0.005933485527528911,0.0
0.008438115167197849,0.6666666666666666,3.8881551803080874,0.007502190747223923,1.0,0.007502190747223923,0.0
0.0066631769384812205,0.6666666666666666,4.3754793750741845,0.00948167710567597,1.0,0.00948167710567597,0.0
0.005261592907157692,0.6666666666666666,4.923882631706739,0.011977156824054659,1.0,0.011977156824054659,0.0
0.004154828871610666,0.6666666666666666,5.541020330009492,0.015119395850079072,1.0,0.015119395850079072,0.0
0.0032808701199376566,0.6666666666666666,6.235507341273912,0.019070098179918806,1.0,0.019070098179918806,0.0
0.002590746593066515,0.6666666666666666,7.017038286703826,0.02402793482962603,1.0,0.02402793482962603,0.0
0.0020457889718637477,0.6666666666666666,7.896522868499725,0.03023497931368971,1.0,0.03023497931368971,0.0
0.0016154619400446627,0.6666666666666666,8.886238162743403,0.037983062796964784,1.0,0.037983062796964784,0.0
0.0012756532152753605,0.6666666666666666,10.0,0.047619189793386245,1.0,0.047619189793386245,0.0
11.413208338815679,0.6794871794871795,0.1,4.943611541075293e-06,1.0,4.943611541075293e-06,0.0
9.01246606504098,0.6794871794871795,0.11253355826007651,6.260483396636387e-06,1.0,6.260483396636387e-06,0.0
7.116714438417383,0.6794871794871795,0.12663801734674032,7.928138828313584e-06,1.0,7.928138828313584e-06,0.0
5.619729831154506,0.6794871794871795,0.14251026703029981,1.0040016621172385e-05,1.0,1.0040016621172385e-05,0.0
4.437632512650168,0.6794871794871795,0.160371874375133,1.2714443986046616e-05,1.0,1.2714443986046616e-05,0.0
3.5041866618139936,0.6794871794871795,0.18047217668271703,1.6101265247605778e-05,1.0,1.6101265247605778e-05,0.0
2.7670890110505915,0.6794871794871795,0.20309176209047358,2.039023562240794e-05,1.0,2.039023562240794e-05,0.0
2.1850381654935287,0.6794871794871795,0.22854638641349906,2.5821649872847568e-05,1.0,2.5821649872847568e-05,0.0
1.725420384236434,0.6794871794871795,0.2571913809059345,3.2699800523682106e-05,1.0,3.2699800523682106e-05,0.0
1.362482152189859,0.6794871794871795,0.289426612471675,4.141001835431296e-05,1.0,4.141001835431296e-05,0.0
1.0758871472689946,0.6794871794871795,0.3257020655659783,5.2440247768525294e-05,1.0,5.2440247768525294e-05,0.0
0.8495767462334547,0.6794871794871795,0.3665241237079628,6.640836240455535e-05,1.0,6.640836240455535e-05,0.0
0.6708702205178063,0.6794871794871795,0.41246263829013524,8.409674584097342e-05,1.0,8.409674584097342e-05,0.0
0.5297542038114312,0.6794871794871795,0.46415888336127786,0.00010649606589260485,1.0,0.00010649606589260485,0.0
0.4183216185080831,0.6794871794871795,0.5223345074266842,0.0001348606806114784,1.0,0.0001348606806114784,0.0
0.33032862269368984,0.6794871794871795,0.5878016072274912,0.00017077875701451017,1.0,0.00017077875701451017,0.0
0.2608447523220738,0.6794871794871795,0.6614740641230149,0.00021626099377125246,1.0,0.00021626099377125246,0.0
0.20597665518394026,0.6794871794871795,0.7443803013251689,0.00027385285878908617,1.0,0.00027385285878908617,0.0
0.16264993680370674,0.6794871794871795,0.8376776400682918,0.00034677653382620094,1.0,0.00034677653382620094,0.0
0.12843689455305057,0.6794871794871795,0.9426684551178852,0.0004391103645077645,1.0,0.0004391103645077645,0.0
0.10142048749972517,0.6794871794871795,1.0608183551394483,0.0005560156222652781,1.0,0.0005560156222652781,0.0
0.08008691988759703,0.6794871794871795,1.1937766417144364,0.000704022886262481,1.0,0.000704022886262481,0.0
0.06324081943601152,0.6794871794871795,1.3433993325989002,0.0008913934549173939,1.0,0.0008913934549173939,0.0
0.0499382576899127,0.6794871794871795,1.5117750706156623,0.0011285750184434585,1.0,0.0011285750184434585,0.0
0.039433859386142786,0.6794871794871795,1.7012542798525891,0.0014287754948372707,1.0,0.0014287754948372707,0.0
0.03113903724358795,0.6794871794871795,1.9144819761699576,0.0018086845782340536,1.0,0.0018086845782340536,0.0
0.024589011969705667,0.6794871794871795,2.1544346900318834,0.0022893792722372863,1.0,0.0022893792722372863,0.0
0.019416769533259437,0.6794871794871795,2.424462017082328,0.002897457519210113,1.0,0.002897457519210113,0.0
0.015332496465177193,0.6794871794871795,2.728333376486768,0.0036664528949186988,1.0,0.0036664528949186988,0.0
0.012107340896846288,0.6794871794871795,3.07029062975785,0.004638592876910763,1.0,0.004638592876910763,0.0
0.009560589426866876,0.6794871794871795,3.455107294592218,0.005866972649531068,1.0,0.005866972649531068,0.0
0.007549541304559096,0.6794871794871795,3.8881551803080874,0.007418224305451893,1.0,0.007418224305451893,0.0
0.0059615125558134165,0.6794871794871795,4.3754793750741845,0.009375765034648135,1.0,0.009375765034648135,0.0
0.004707522022782887,0.6794871794871795,4.923882631706739,0.011843703090303727,1.0,0.011843703090303727,0.0
0.0037173055306871142,0.6794871794871795,5.541020330009492,0.014951459998933016,1.0,0.014951459998933016,0.0
0.0029353788132271343,0.6794871794871795,6.235507341273912,0.01885912091871759,1.0,0.01885912091871759,0.0
0.0023179285926357646,0.6794871794871795,7.017038286703826,0.023763436541721677,1.0,0.023763436541721677,0.0
0.0018303576139297696,0.6794871794871795,7.896522868499725,0.029904247761486542,1.0,0.029904247761486542,0.0
0.001445346075592902,0.6794871794871795,8.886238162743403,0.03757086079619939,1.0,0.03757086079619939,0.0
0.0011413208338815677,0.6794871794871795,10.0,0.047107534766664606,1.0,0.047107534766664606,0.0
10.30545626211722,0.6923076923076923,0.1,4.886487371662998e-06,1.0,4.886487371662998e-06,0.0
8.137727104413237,0.6923076923076923,0.11253355826007651,6.188142670494321e-06,1.0,6.188142670494321e-06,0.0
6.425974817760917,0.6923076923076923,0.12663801734674032,7.83652827078005e-06,1.0,7.83652827078005e-06,0.0
5.0742857100852445,0.6923076923076923,0.14251026703029981,9.924003314617806e-06,1.0,9.924003314617806e-06,0.0
4.006921315098952,0.6923076923076923,0.160371874375133,1.2567527816071538e-05,1.0,1.2567527816071538e-05,0.0
3.1640745796957868,0.6923076923076923,0.18047217668271703,1.591521477576817e-05,1.0,1.591521477576817e-05,0.0
2.498518727620643,0.6923076923076923,0.20309176209047358,2.015462700301401e-05,1.0,2.015462700301401e-05,0.0
1.9729610270031246,0.6923076923076923,0.22854638641349906,2.5523283011023568e-05,1.0,2.5523283011023568e-05,0.0
1.5579531868388883,0.6923076923076923,0.2571913809059345,3.232195981329639e-05,1.0,3.232195981329639e-05,0.0
1.2302412967925311,0.6923076923076923,0.289426612471675,4.09315366575335e-05,1.0,4.09315366575335e-05,0.0
0.9714628533894979,0.6923076923076923,0.3257020655659783,5.183432132491579e-05,1.0,5.183432132491579e-05,0.0
0.7671178637688166,0.6923076923076923,0.3665241237079628,6.564105048331268e-05,1.0,6.564105048331268e-05,0.0
0.6057563754085118,0.6923076923076923,0.41246263829013524,8.312507141633065e-05,1.0,8.312507141633065e-05,0.0
0.4783369071152818,0.6923076923076923,0.46415888336127786,0.00010526561147685337,1.0,0.00010526561147685337,0.0
0.37771983258832537,0.6923076923076923,0.5223345074266842,0.00013330254542927728,1.0,0.00013330254542927728,0.0
0.29826732959196,0.6923076923076923,0.5878016072274912,0.00016880570645634956,1.0,0.00016880570645634956,0.0
0.23552747890492565,0.6923076923076923,0.6614740641230149,0.00021376258767049865,1.0,0.00021376258767049865,0.0
0.18598481233328318,0.6923076923076923,0.7443803013251689,0.00027068928923432037,1.0,0.00027068928923432037,0.0
0.14686333237834012,0.6923076923076923,0.8376776400682918,0.00034277083313357347,1.0,0.00034277083313357347,0.0
0.11597096626696386,0.6923076923076923,0.9426684551178852,0.00043403855621116397,1.0,0.00043403855621116397,0.0
0.09157673872090906,0.6923076923076923,1.0608183551394483,0.000549594278419224,1.0,0.000549594278419224,0.0
0.07231378115322827,0.6923076923076923,1.1937766417144364,0.0006958934181355443,1.0,0.0006958934181355443,0.0
0.05710274265841514,0.6923076923076923,1.3433993325989002,0.0008811022956940214,1.0,0.0008811022956940214,0.0
0.045091311325622996,0.6923076923076923,1.5117750706156623,0.0011155486496676138,1.0,0.0011155486496676138,0.0
0.035606457105342264,0.6923076923076923,1.7012542798525891,0.0014122890166127645,1.0,0.0014122890166127645,0.0
0.028116720279859012,0.6923076923076923,1.9144819761699576,0.0017878222207674582,1.0,0.0017878222207674582,0.0
0.02220243246771165,0.6923076923076923,2.1544346900318834,0.0022629848892506913,1.0,0.0022629848892506913,0.0
0.01753220157176059,0.6923076923076923,2.424462017082328,0.0028640726926070005,1.0,0.0028640726926070005,0.0
0.013844343064655436,0.6923076923076923,2.728333376486768,0.0036242398240946025,1.0,0.0036242398240946025,0.0
0.01093221716094072,0.6923076923076923,3.07029062975785,0.004585238750101487,1.0,0.004585238750101487,0.0
0.008632650281477363,0.6923076923076923,3.455107294592218,0.0057995717499915635,1.0,0.0057995717499915635,0.0
0.006816792036344657,0.6923076923076923,3.8881551803080874,0.007333133786923877,1.0,0.007333133786923877,0.0
0.0053828954204802396,0.6923076923076923,4.3754793750741845,0.009268430272009727,1.0,0.009268430272009727,0.0
0.0042506156786564645,0.6923076923076923,4.923882631706739,0.011708449040637118,1.0,0.011708449040637118,0.0
0.003356508391171424,0.6923076923076923,5.541020330009492,0.014781246516770609,1.0,0.014781246516770609,0.0
0.0026504745269196406,0.6923076923076923,6.235507341273912,0.018645263090866403,1.0,0.018645263090866403,0.0
0.0020929532714196934,0.6923076923076923,7.017038286703826,0.02349529674933796,1.0,0.02349529674933796,0.0
0.0016527053370466913,0.6923076923076923,7.896522868499725,0.02956891555649444,1.0,0.02956891555649444,0.0
0.0013050625488880748,0.6923076923076923,8.886238162743403,0.037152851271855934,1.0,0.037152851271855934,0.0
0.001030545626211722,0.6923076923076923,10.0,0.04658855739717447,1.0,0.04658855739717447,0.0
9.379294701208448,0.7051282051282051,0.1,4.828636780861887e-06,1.0,4.828636780861887e-06,0.0
7.406381509849083,0.7051282051282051,0.11253355826007651,6.114882018872988e-06,1.0,6.114882018872988e-06,0.0
5.84846609653568,0.7051282051282051,0.12663801734674032,7.743752738123308e-06,1.0,7.743752738123308e-06,0.0
4.618254627693933,0.7051282051282051,0.14251026703029981,9.806514707089316e-06,1.0,9.806514707089316e-06,0.0
3.646815328013985,0.7051282051282051,0.160371874375133,1.2418743354874363e-05,1.0,1.2418743354874363e-05,0.0
2.879716063485775,0.7051282051282051,0.18047217668271703,1.5726798338061154e-05,1.0,1.5726798338061154e-05,0.0
2.2739743750101424,0.7051282051282051,0.20309176209047358,1.9916022173104295e-05,1.0,1.9916022173104295e-05,0.0
1.7956490654649966,0.7051282051282051,0.22854638641349906,2.5221121810417602e-05,1.0,2.5221121810417602e-05,0.0
1.4179383909244507,0.7051282051282051,0.2571913809059345,3.193931403201447e-05,1.0,3.193931403201447e-05,0.0
1.1196782930058635,0.7051282051282051,0.289426612471675,4.044696992147175e-05,1.0,4.044696992147175e-05,0.0
0.8841565246083537,0.7051282051282051,0.3257020655659783,5.122068891980799e-05,1.0,5.122068891980799e-05,0.0
0.6981762215903106,0.7051282051282051,0.3665241237079628,6.48639799038285e-05,1.0,6.48639799038285e-05,0.0
0.5513164500030618,0.7051282051282051,0.41246263829013524,8.214103885024591e-05,1.0,8.214103885024591e-05,0.0
0.4353482955229265,0.7051282051282051,0.46415888336127786,0.00010401950700374486,1.0,0.00010401950700374486,0.0
0.3437737771359166,0.7051282051282051,0.5223345074266842,0.00013172459140168967,1.0,0.00013172459140168967,0.0
0.2714617492744295,0.7051282051282051,0.5878016072274912,0.00016680755782890537,1.0,0.00016680755782890537,0.0
0.2143603911068471,0.7051282051282051,0.6614740641230149,0.00021123239807088856,1.0,0.00021123239807088856,0.0
0.16927017304757624,0.7051282051282051,0.7443803013251689,0.0002674854700056632,1.0,0.0002674854700056632,0.0
0.13366457924250924,0.7051282051282051,0.8376776400682918,0.0003387141615645978,1.0,0.0003387141615645978,0.0
0.10554854066968677,0.7051282051282051,0.9426684551178852,0.0004289022002319738,1.0,0.0004289022002319738,0.0
0.08334664651349553,0.7051282051282051,1.0608183551394483,0.0005430911939952321,1.0,0.0005430911939952321,0.0
0.06581487002065803,0.7051282051282051,1.1937766417144364,0.0006876604375005677,1.0,0.0006876604375005677,0.0
0.0519708626205463,0.7051282051282051,1.3433993325989002,0.0008706800537342375,1.0,0.0008706800537342375,0.0
0.041038910517880146,0.7051282051282051,1.5117750706156623,0.001102356285890576,1.0,0.001102356285890576,0.0
0.03240646954027544,0.7051282051282051,1.7012542798525891,0.0013955923346395482,1.0,0.0013955923346395482,0.0
0.02558984278121252,0.7051282051282051,1.9144819761699576,0.0017666936800950087,1.0,0.0017666936800950087,0.0
0.02020707787231572,0.7051282051282051,2.1544346900318834,0.002236253440980262,1.0,0.002236253440980262,0.0
0.01595656525242959,0.7051282051282051,2.424462017082328,0.002830261052168505,1.0,0.002830261052168505,0.0
0.012600138241851836,0.7051282051282051,2.728333376486768,0.0035814863085978123,1.0,0.0035814863085978123,0.0
0.00994972797730409,0.7051282051282051,3.07029062975785,0.004531200320246348,1.0,0.004531200320246348,0.0
0.007856825450813336,0.7051282051282051,3.455107294592218,0.0057313044374409615,1.0,0.0057313044374409615,0.0
0.006204160184615814,0.7051282051282051,3.8881551803080874,0.007246946352143851,1.0,0.007246946352143851,0.0
0.0048991292777654264,0.7051282051282051,4.3754793750741845,0.009159706888082937,1.0,0.009159706888082937,0.0
0.003868608637761122,0.7051282051282051,4.923882631706739,0.011571437303807148,1.0,0.011571437303807148,0.0
0.0030548556577356264,0.7051282051282051,5.541020330009492,0.014608808566969323,1.0,0.014608808566969323,0.0
0.002412273756127517,0.7051282051282051,6.235507341273912,0.018428590722413245,1.0,0.018428590722413245,0.0
0.0019048574880342673,0.7051282051282051,7.017038286703826,0.023223597018096714,1.0,0.023223597018096714,0.0
0.0015041750715495525,0.7051282051282051,7.896522868499725,0.029229082775944062,1.0,0.029229082775944062,0.0
0.0011877752850718256,0.7051282051282051,8.886238162743403,0.036729155939798815,1.0,0.036729155939798815,0.0
0.0009379294701208446,0.7051282051282051,10.0,0.0460624040434462,1.0,0.0460624040434462,0.0
8.595578405757461,0.717948717948718,0.1,4.770078731022369e-06,1.0,4.770078731022369e-06,0.0
6.787518144904621,0.717948717948718,0.11253355826007651,6.040725455170901e-06,1.0,6.040725455170901e-06,0.0
5.359779225159617,0.717948717948718,0.12663801734674032,7.649842640200863e-06,1.0,7.649842640200863e-06,0.0
4.232361922158265,0.717948717948718,0.14251026703029981,9.687589308651821e-06,1.0,9.687589308651821e-06,0.0
3.3420942706090218,0.717948717948718,0.160371874375133,1.2268139370235245e-05,1.0,1.2268139370235245e-05,0.0
2.6390923836546043,0.717948717948718,0.18047217668271703,1.5536077692068343e-05,1.0,1.5536077692068343e-05,0.0
2.083965335961203,0.717948717948718,0.20309176209047358,1.967449933970864e-05,1.0,1.967449933970864e-05,0.0
1.645607993257836,0.717948717948718,0.22854638641349906,2.4915265308376615e-05,1.0,2.4915265308376615e-05,0.0
1.2994581151346443,0.717948717948718,0.2571913809059345,3.1551988594783655e-05,1.0,3.1551988594783655e-05,0.0
1.0261200722818271,0.717948717948718,0.289426612471675,3.99564769627393e-05,1.0,3.99564769627393e-05,0.0
0.810278061660004,0.717948717948718,0.3257020655659783,5.0599551665160826e-05,1.0,5.0599551665160826e-05,0.0
0.6398379243741853,0.717948717948718,0.3665241237079628,6.40774053338642e-05,1.0,6.40774053338642e-05,0.0
0.5052494801954153,0.717948717948718,0.41246263829013524,8.114497062256552e-05,1.0,8.114497062256552e-05,0.0
0.3989714074660696,0.717948717948718,0.46415888336127786,0.00010275816081309625,1.0,0.00010275816081309625,0.0
0.3150486842933341,0.717948717948718,0.5223345074266842,0.00013012733557438564,1.0,0.00013012733557438564,0.0
0.24877891402130645,0.717948717948718,0.5878016072274912,0.00016478496579987867,1.0,0.00016478496579987867,0.0
0.19644883837697724,0.717948717948718,0.6614740641230149,0.0002086712538563448,1.0,0.0002086712538563448,0.0
0.15512627447340072,0.717948717948718,0.7443803013251689,0.0002642424505058454,1.0,0.0002642424505058454,0.0
0.12249581738843744,0.717948717948718,0.8376776400682918,0.00033460784761405485,1.0,0.00033460784761405485,0.0
0.09672910233033628,0.717948717948718,0.9426684551178852,0.0004237029782313396,1.0,0.0004237029782313396,0.0
0.07638235686009506,0.717948717948718,1.0608183551394483,0.0005365084974641052,1.0,0.0005365084974641052,0.0
0.06031550276956473,0.717948717948718,1.1937766417144364,0.0006793266379649147,1.0,0.0006793266379649147,0.0
0.047628274694492656,0.717948717948718,1.3433993325989002,0.0008601301372105288,1.0,0.0008601301372105288,0.0
0.0376097760312248,0.717948717948718,1.5117750706156623,0.001089002238413438,1.0,0.001089002238413438,0.0
0.029698645650971953,0.717948717948718,1.7012542798525891,0.0013786909010679426,1.0,0.0013786909010679426,0.0
0.023451603454637024,0.717948717948718,1.9144819761699576,0.0017453058485448448,1.0,0.0017453058485448448,0.0
0.018518612298252825,0.717948717948718,2.1544346900318834,0.0022091936362513337,1.0,0.0022091936362513337,0.0
0.014623264550603376,0.717948717948718,2.424462017082328,0.002796033595394851,1.0,0.002796033595394851,0.0
0.011547294293596093,0.717948717948718,2.728333376486768,0.0035382062255580856,1.0,0.0035382062255580856,0.0
0.00911834734586779,0.717948717948718,3.07029062975785,0.004476495081312747,1.0,0.004476495081312747,0.0
0.007200323833956886,0.717948717948718,3.455107294592218,0.005662192738493428,1.0,0.005662192738493428,0.0
0.005685752181544415,0.717948717948718,3.8881551803080874,0.007159689691887006,1.0,0.007159689691887006,0.0
0.004489767212618769,0.717948717948718,4.3754793750741845,0.009049629625953817,1.0,0.009049629625953817,0.0
0.003545354946868436,0.717948717948718,4.923882631706739,0.011432711362380893,1.0,0.011432711362380893,0.0
0.0027995976414895234,0.717948717948718,5.541020330009492,0.01443420039681987,1.0,0.01443420039681987,0.0
0.0022107086798619936,0.717948717948718,6.235507341273912,0.01820917121574148,1.0,0.01820917121574148,0.0
0.0017456911646121073,0.717948717948718,7.017038286703826,0.022948420661373547,1.0,0.022948420661373547,0.0
0.001378489020269742,0.717948717948718,7.896522868499725,0.028884851715885593,1.0,0.028884851715885593,0.0
0.00108852700725358,0.717948717948718,8.886238162743403,0.03629989933040384,1.0,0.03629989933040384,0.0
0.0008595578405757458,0.717948717948718,10.0,0.045529224627837844,1.0,0.045529224627837844,0.0
7.925326846403863,0.7307692307692307,0.1,4.7108325324383765e-06,1.0,4.7108325324383765e-06,0.0
6.258252468296292,0.7307692307692307,0.11253355826007651,5.96569743341622e-06,1.0,5.96569743341622e-06,0.0
4.9418433732746525,0.7307692307692307,0.12663801734674032,7.554828944876232e-06,1.0,7.554828944876232e-06,0.0
3.9023379209607127,0.7307692307692307,0.14251026703029981,9.567266336020212e-06,1.0,9.567266336020212e-06,0.0
3.0814900633479954,0.7307692307692307,0.160371874375133,1.2115765524825398e-05,1.0,1.2115765524825398e-05,0.0
2.433305675428211,0.7307692307692307,0.18047217668271703,1.534311572865134e-05,1.0,1.534311572865134e-05,0.0
1.9214653912069035,0.7307692307692307,0.20309176209047358,1.9430138145026782e-05,1.0,1.9430138145026782e-05,0.0
1.5172895402696087,0.7307692307692307,0.22854638641349906,2.460581435973282e-05,1.0,2.460581435973282e-05,0.0
1.1981311552874399,0.7307692307692307,0.2571913809059345,3.1160111218201986e-05,1.0,3.1160111218201986e-05,0.0
0.9461070067189272,0.7307692307692307,0.289426612471675,3.946021951275023e-05,1.0,3.946021951275023e-05,0.0
0.7470955614603833,0.7307692307692307,0.3257020655659783,4.9971114364241574e-05,1.0,4.9971114364241574e-05,0.0
0.5899457186026558,0.7307692307692307,0.3665241237079628,6.328158611587734e-05,1.0,6.328158611587734e-05,0.0
0.46585198581193743,0.7307692307692307,0.41246263829013524,8.01371951332334e-05,1.0,8.01371951332334e-05,0.0
0.3678610859299975,0.7307692307692307,0.46415888336127786,0.00010148198874206686,1.0,0.00010148198874206686,0.0
0.29048234774773685,0.7307692307692307,0.5223345074266842,0.00012851130448791905,1.0,0.00012851130448791905,0.0
0.22938005018854946,0.7307692307692307,0.5878016072274912,0.00016273859706174038,1.0,0.00016273859706174038,0.0
0.1811304811891495,0.7307692307692307,0.6614740641230149,0.0002060799991397418,1.0,0.0002060799991397418,0.0
0.14303009868924785,0.7307692307692307,0.7443803013251689,0.000260961299424876,1.0,0.000260961299424876,0.0
0.11294404451834186,0.7307692307692307,0.8376776400682918,0.0003304532442043716,1.0,0.0003304532442043716,0.0
0.08918652303999375,0.7307692307692307,0.9426684551178852,0.00041844260280928723,1.0,0.00041844260280928723,0.0
0.07042634187472885,0.7307692307692307,1.0608183551394483,0.0005298483564837381,1.0,0.0005298483564837381,0.0
0.055612321915857604,0.7307692307692307,1.1937766417144364,0.0006708947627724306,1.0,0.0006708947627724306,0.0
0.043914397177893805,0.7307692307692307,1.3433993325989002,0.0008494560171711684,1.0,0.0008494560171711684,0.0
0.03467710415716182,0.7307692307692307,1.5117750706156623,0.001075490898189277,1.0,0.001075490898189277,0.0
0.027382854599037523,0.7307692307692307,1.7012542798525891,0.0013615902689615169,1.0,0.0013615902689615169,0.0
0.021622933754610295,0.7307692307692307,1.9144819761699576,0.0017236657463089312,1.0,0.0017236657463089312,0.0
0.017074599087733473,0.7307692307692307,2.1544346900318834,0.0021818143459234117,1.0,0.0021818143459234117,0.0
0.0134829962166752,0.7307692307692307,2.424462017082328,0.002761401525157156,1.0,0.002761401525157156,0.0
0.010646878796087098,0.7307692307692307,2.728333376486768,0.003494413712457187,1.0,0.003494413712457187,0.0
0.008407332189144657,0.7307692307692307,3.07029062975785,0.004421140857403276,1.0,0.004421140857403276,0.0
0.006638869089465472,0.7307692307692307,3.455107294592218,0.005592259098511198,1.0,0.005592259098511198,0.0
0.005242398158594003,0.7307692307692307,3.8881551803080874,0.007071392028261219,1.0,0.007071392028261219,0.0
0.00413967169451184,0.7307692307692307,4.3754793750741845,0.008938233903166141,1.0,0.008938233903166141,0.0
0.003268901220379374,0.7307692307692307,4.923882631706739,0.011292315555439572,1.0,0.011292315555439572,0.0
0.002581295324159238,0.7307692307692307,5.541020330009492,0.014257477341820594,1.0,0.014257477341820594,0.0
0.0020383257557574862,0.7307692307692307,6.235507341273912,0.01798707335638676,1.0,0.01798707335638676,0.0
0.0016095685943790976,0.7307692307692307,7.017038286703826,0.022669852751088806,1.0,0.022669852751088806,0.0
0.0012709995213933496,0.7307692307692307,7.896522868499725,0.02853632690820918,1.0,0.02853632690820918,0.0
0.0010036476786534794,0.7307692307692307,8.886238162743403,0.035865208815280256,1.0,0.035865208815280256,0.0
0.000792532684640386,0.7307692307692307,10.0,0.0449891726782406,1.0,0.0449891726782406,0.0
7.34668991618065,0.7435897435897436,0.1,4.650917843347847e-06,1.0,4.650917843347847e-06,0.0
5.801330493089685,0.7435897435897436,0.11253355826007651,5.889822848267505e-06,1.0,5.889822848267505e-06,0.0
4.5810338906407475,0.7435897435897436,0.12663801734674032,7.4587431780201865e-06,1.0,7.4587431780201865e-06,0.0
3.617423887881694,0.7435897435897436,0.14251026703029981,9.445585712561292e-06,1.0,9.445585712561292e-06,0.0
2.8565070455715005,0.7435897435897436,0.160371874375133,1.1961672376210235e-05,1.0,1.1961672376210235e-05,0.0
2.255647320938593,0.7435897435897436,0.18047217668271703,1.5147976471954753e-05,1.0,1.5147976471954753e-05,0.0
1.7811770653061736,0.7435897435897436,0.20309176209047358,1.918301966643638e-05,1.0,1.918301966643638e-05,0.0
1.4065105429037434,0.7435897435897436,0.22854638641349906,2.4292871636816683e-05,1.0,2.4292871636816683e-05,0.0
1.1106542666825374,0.7435897435897436,0.2571913809059345,3.0763811920539065e-05,1.0,3.0763811920539065e-05,0.0
0.8770306815855454,0.7435897435897436,0.289426612471675,3.895836221775433e-05,1.0,3.895836221775433e-05,0.0
0.692549283351616,0.7435897435897436,0.3257020655659783,4.933558551167906e-05,1.0,4.933558551167906e-05,0.0
0.5468731253549132,0.7435897435897436,0.3665241237079628,6.247678626710725e-05,1.0,6.247678626710725e-05,0.0
